DateTime(yyyy-mm-dd hh:mm:ss.000),Volt,Current,,,State,Vin,Vout,Vdiff,Tdiff,SOC,SOH,SOP,FCC,RC,Cycle,Vmax,VmaxNo,Vmin,VminNo,Vavg,Tmax,TmaxNo,Tmin,TminNo,Tavg,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Temp1,Temp2,Temp3,Temp4,TempFET,CB0,CB1,CB2,CB3,Fault0,Fault1,BmsSt0,BmsSt1,BmsSt2,BmsSt3,Ver,SerialNo,Manufacture
56:47.5,71.48,0.1,0.92,0.092,0,71.47,71.47,3,0,28.1,0,75,0,0,0,3576,15,3573,1,3573,21,1,21,1,21,3573,3574,3573,3573,3573,3573,3574,3574,3574,3573,3573,3574,3574,3574,3576,3574,3574,3574,3574,3574,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
56:48.5,71.48,0.09,0.92,0.0828,0,71.47,71.47,3,0,28.1,0,75,0,0,0,3576,15,3573,1,3573,21,1,21,1,21,3573,3574,3573,3573,3573,3574,3574,3574,3574,3573,3574,3574,3574,3574,3576,3574,3574,3573,3574,3574,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
56:49.5,71.48,0.09,0.92,0.0828,0,71.47,71.47,3,0,28.1,0,75,0,0,0,3576,15,3573,1,3573,21,1,21,1,21,3573,3574,3573,3573,3573,3574,3574,3574,3574,3573,3574,3574,3574,3574,3576,3574,3574,3573,3574,3574,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
56:50.5,71.47,0.08,0.92,0.0736,0,71.47,71.47,1,0,28.1,0,75,0,0,0,3574,2,3573,1,3573,21,1,21,1,21,3573,3574,3573,3573,3574,3574,3574,3574,3573,3573,3573,3574,3574,3574,3574,3574,3574,3573,3574,3574,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
56:51.5,71.47,0.07,0.92,0.0644,0,71.47,71.47,3,0,28.1,0,75,0,0,0,3576,15,3573,1,3573,21,1,21,1,21,3573,3574,3573,3573,3573,3573,3574,3573,3573,3573,3573,3574,3574,3574,3576,3574,3574,3573,3573,3573,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
56:52.5,71.47,0.07,0.92,0.0644,0,71.47,71.47,1,0,28.1,0,75,0,0,0,3574,2,3573,1,3573,21,1,21,1,21,3573,3574,3573,3573,3573,3574,3574,3573,3573,3573,3573,3573,3574,3574,3574,3574,3574,3574,3574,3574,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
56:53.5,71.47,0.09,0.92,0.0828,0,71.47,71.47,1,0,28.1,0,75,0,0,0,3574,2,3573,1,3573,21,1,21,1,21,3573,3574,3573,3573,3573,3573,3574,3574,3574,3573,3573,3574,3574,3574,3574,3574,3574,3573,3574,3573,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
56:54.5,71.47,0.1,0.92,0.092,0,71.47,71.47,1,0,28.1,0,75,0,0,0,3574,2,3573,1,3573,21,1,21,1,21,3573,3574,3573,3573,3573,3574,3574,3574,3573,3573,3574,3574,3574,3574,3574,3574,3574,3574,3574,3573,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
56:55.5,71.48,0.1,0.92,0.092,0,71.47,71.47,3,0,28.1,0,75,0,0,0,3576,15,3573,1,3573,21,1,21,1,21,3573,3574,3573,3573,3574,3573,3574,3574,3574,3573,3573,3574,3574,3574,3576,3574,3574,3574,3574,3574,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
56:56.5,71.47,0.1,0.92,0.092,0,71.47,71.47,3,0,28.1,0,75,0,0,0,3576,15,3573,1,3573,21,1,21,1,21,3573,3574,3573,3573,3574,3573,3574,3574,3573,3573,3573,3574,3574,3574,3576,3574,3574,3573,3573,3574,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
56:57.5,71.47,0.1,0.92,0.092,0,71.47,71.47,1,0,28.1,0,75,0,0,0,3574,2,3573,1,3573,21,1,21,1,21,3573,3574,3573,3573,3573,3573,3574,3574,3574,3573,3573,3574,3574,3574,3574,3574,3574,3573,3574,3574,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
56:58.5,71.47,0.1,0.92,0.092,0,71.47,71.47,3,0,28.1,0,75,0,0,0,3576,15,3573,1,3573,21,1,21,1,21,3573,3574,3573,3573,3573,3574,3574,3574,3573,3573,3573,3574,3574,3574,3576,3574,3574,3574,3574,3573,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
56:59.5,72.69,22.19,0.92,20.4148,0,72.69,72.69,21,0,28.1,0,75,0,0,0,3645,12,3624,3,3634,21,1,21,1,21,3637,3630,3624,3643,3639,3625,3631,3639,3643,3630,3631,3645,3640,3630,3627,3640,3645,3625,3630,3639,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:00.5,72.73,23.97,0.92,22.0524,0,72.73,72.73,21,0,28.1,0,75,0,0,0,3646,4,3625,3,3636,21,1,21,1,21,3639,3633,3625,3646,3642,3627,3633,3642,3646,3631,3633,3646,3642,3633,3628,3643,3646,3628,3631,3640,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:01.5,72.77,23.97,0.92,22.0524,0,72.76,72.76,21,0,28.1,0,75,0,0,0,3648,4,3627,3,3638,21,1,21,1,21,3642,3634,3627,3648,3643,3628,3634,3643,3648,3633,3634,3648,3643,3634,3630,3645,3648,3630,3633,3642,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:02.5,72.79,23.97,0.92,22.0524,0,72.78,72.78,21,0,28.1,0,75,0,0,0,3649,12,3628,3,3639,21,1,21,1,21,3643,3634,3628,3648,3645,3630,3636,3643,3648,3634,3636,3649,3645,3636,3631,3646,3649,3630,3634,3643,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:03.5,72.81,23.97,0.92,22.0524,0,72.81,72.81,21,0,28.1,0,75,0,0,0,3651,12,3630,3,3640,21,1,21,1,21,3643,3636,3630,3649,3645,3631,3637,3645,3649,3636,3637,3651,3646,3637,3633,3646,3649,3631,3636,3645,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:04.5,72.84,23.97,0.92,22.0524,0,72.83,72.83,21,0,28.2,0,75,0,0,0,3652,17,3631,3,3641,21,1,21,1,21,3645,3637,3631,3651,3646,3633,3637,3646,3649,3636,3637,3651,3648,3639,3633,3648,3652,3633,3637,3646,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:05.5,72.86,23.96,0.92,22.0432,0,72.85,72.85,19,0,28.2,0,75,0,0,0,3652,4,3633,3,3642,21,1,21,1,21,3646,3637,3633,3652,3648,3633,3639,3648,3652,3637,3639,3652,3649,3639,3634,3648,3652,3634,3639,3646,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:06.5,72.87,23.97,0.92,22.0524,0,72.87,72.87,21,0,28.2,0,75,0,0,0,3654,12,3633,3,3643,21,1,21,1,21,3646,3639,3633,3652,3648,3634,3639,3648,3652,3639,3639,3654,3649,3640,3636,3649,3654,3634,3639,3648,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:07.5,72.89,23.98,0.92,22.0616,0,72.89,72.89,20,0,28.2,0,75,0,0,0,3654,4,3634,3,3644,21,1,21,1,21,3648,3640,3634,3654,3649,3636,3642,3649,3654,3640,3640,3654,3649,3640,3636,3651,3654,3636,3640,3648,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:08.5,72.91,23.98,0.92,22.0616,0,72.9,72.9,19,0,28.2,0,75,0,0,0,3655,12,3636,3,3645,21,1,21,1,21,3649,3640,3636,3654,3649,3636,3642,3651,3654,3640,3640,3655,3651,3642,3637,3651,3655,3636,3640,3649,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:09.5,72.93,23.98,0.92,22.0616,0,72.93,72.93,21,0,28.2,0,75,0,0,0,3657,12,3636,3,3646,21,1,21,1,21,3649,3642,3636,3655,3651,3637,3642,3651,3655,3642,3642,3657,3652,3642,3639,3651,3657,3637,3642,3651,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:10.5,72.94,23.98,0.92,22.0616,0,72.94,72.94,20,0,28.3,0,75,0,0,0,3657,4,3637,3,3647,21,1,21,1,21,3649,3643,3637,3657,3652,3637,3643,3651,3655,3642,3642,3657,3652,3643,3639,3652,3657,3639,3642,3651,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:11.5,72.96,23.99,0.92,22.0708,0,72.95,72.95,21,0,28.3,0,75,0,0,0,3658,12,3637,3,3647,21,1,21,1,21,3651,3643,3637,3657,3652,3639,3643,3652,3657,3643,3643,3658,3654,3643,3640,3654,3657,3639,3643,3651,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:12.5,72.97,23.97,0.92,22.0524,0,72.96,72.96,21,0,28.3,0,75,0,0,0,3658,4,3637,3,3648,21,1,21,1,21,3651,3645,3637,3658,3654,3639,3645,3652,3657,3643,3643,3658,3654,3645,3640,3654,3658,3640,3643,3652,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:13.5,72.99,23.98,0.92,22.0616,0,72.98,72.98,21,0,28.3,0,75,0,0,0,3660,12,3639,3,3649,21,1,21,1,21,3652,3645,3639,3658,3654,3640,3645,3654,3658,3645,3645,3660,3655,3645,3640,3654,3660,3642,3645,3652,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:14.5,73,23.98,0.92,22.0616,0,72.99,72.99,20,0,28.3,0,75,0,0,0,3660,4,3640,3,3649,21,1,21,1,21,3654,3646,3640,3660,3654,3640,3645,3654,3658,3645,3646,3660,3655,3646,3642,3655,3660,3640,3645,3654,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:15.5,73.02,23.99,0.92,22.0708,0,73.01,73.01,21,0,28.3,0,75,0,0,0,3661,17,3640,3,3650,21,1,21,1,21,3654,3646,3640,3660,3655,3642,3646,3655,3660,3646,3646,3660,3657,3646,3642,3657,3661,3642,3646,3654,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:16.5,73.03,23.99,0.92,22.0708,0,73.02,73.02,21,0,28.4,0,75,0,0,0,3661,12,3640,3,3651,21,1,21,1,21,3654,3646,3640,3660,3655,3642,3648,3657,3660,3646,3648,3661,3657,3648,3643,3657,3661,3642,3646,3655,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:17.5,73.04,23.99,0.92,22.0708,0,73.03,73.03,19,0,28.4,0,75,0,0,0,3661,4,3642,3,3651,21,1,21,1,21,3654,3648,3642,3661,3657,3642,3648,3657,3660,3648,3648,3661,3657,3648,3643,3657,3661,3643,3648,3655,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:18.5,73.05,23.99,0.92,22.0708,0,73.04,73.04,21,0,28.4,0,75,0,0,0,3663,12,3642,3,3652,21,1,21,1,21,3655,3648,3642,3661,3657,3642,3648,3657,3661,3648,3648,3663,3658,3648,3643,3658,3663,3645,3648,3655,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:19.5,73.06,24,0.92,22.08,0,73.05,73.05,20,0,28.4,0,75,0,0,0,3663,9,3643,3,3652,21,1,21,1,21,3657,3649,3643,3661,3657,3643,3649,3657,3663,3648,3649,3663,3658,3649,3643,3658,3663,3643,3648,3657,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:20.5,73.08,24,0.92,22.08,0,73.07,73.07,21,0,28.4,0,75,0,0,0,3664,17,3643,3,3653,21,1,21,1,21,3657,3649,3643,3663,3658,3645,3649,3658,3663,3649,3649,3663,3660,3649,3645,3660,3664,3645,3649,3657,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:21.5,73.09,24.01,0.92,22.0892,0,73.08,73.08,19,0,28.5,0,75,0,0,0,3664,12,3645,3,3654,21,1,21,1,21,3657,3649,3645,3663,3658,3645,3651,3660,3663,3649,3651,3664,3660,3649,3646,3660,3664,3646,3649,3658,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:22.5,73.1,24,0.92,22.08,0,73.09,73.09,19,0,28.5,0,75,0,0,0,3664,4,3645,3,3654,21,1,21,1,21,3658,3651,3645,3664,3660,3645,3651,3660,3663,3649,3651,3664,3660,3651,3646,3661,3664,3646,3651,3658,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:23.5,73.11,24,0.92,22.08,0,73.1,73.1,21,0,28.5,0,75,0,0,0,3666,17,3645,3,3655,21,1,21,1,21,3658,3651,3645,3664,3660,3646,3652,3660,3664,3651,3651,3664,3661,3651,3646,3661,3666,3646,3651,3658,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:24.5,73.12,24.01,0.92,22.0892,0,73.11,73.11,21,0,28.5,0,75,0,0,0,3666,12,3645,3,3655,21,1,21,1,21,3658,3651,3645,3664,3660,3646,3652,3661,3664,3651,3651,3666,3661,3652,3648,3661,3666,3648,3651,3660,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:25.5,73.13,24.01,0.92,22.0892,0,73.12,73.12,21,0,28.5,0,75,0,0,0,3667,17,3646,3,3656,21,1,21,1,21,3660,3651,3646,3666,3661,3646,3652,3661,3666,3652,3652,3666,3661,3652,3648,3663,3667,3648,3651,3660,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:26.5,73.14,24,0.92,22.08,0,73.13,73.13,21,0,28.5,0,75,0,0,0,3667,12,3646,3,3656,21,1,21,1,21,3660,3652,3646,3666,3661,3648,3652,3661,3666,3652,3654,3667,3663,3652,3649,3663,3667,3648,3651,3661,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:27.5,73.15,24,0.92,22.08,0,73.14,73.14,23,0,28.6,0,75,0,0,0,3669,17,3646,3,3657,21,1,21,1,21,3660,3652,3646,3666,3661,3648,3654,3663,3667,3652,3652,3667,3663,3654,3649,3663,3669,3649,3652,3661,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:28.5,73.16,24.01,0.92,22.0892,0,73.15,73.15,21,0,28.6,0,75,0,0,0,3669,17,3648,3,3657,21,1,21,1,21,3661,3652,3648,3667,3663,3649,3654,3663,3667,3652,3654,3667,3663,3654,3649,3664,3669,3649,3652,3661,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:29.5,73.16,24.01,0.92,22.0892,0,73.16,73.16,21,0,28.6,0,75,0,0,0,3669,12,3648,3,3658,21,1,21,1,21,3661,3654,3648,3667,3663,3649,3655,3663,3667,3654,3654,3669,3664,3654,3649,3664,3667,3649,3652,3661,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:30.5,73.17,24.01,0.92,22.0892,0,73.17,73.17,21,0,28.6,0,75,0,0,0,3669,12,3648,3,3658,21,1,21,1,21,3661,3654,3648,3667,3663,3649,3655,3663,3667,3654,3654,3669,3664,3655,3651,3664,3669,3649,3654,3663,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:31.5,73.18,24.01,0.92,22.0892,0,73.18,73.18,21,0,28.6,0,75,0,0,0,3669,4,3648,3,3659,21,1,21,1,21,3661,3654,3648,3669,3664,3651,3655,3663,3667,3654,3655,3669,3666,3655,3651,3664,3669,3649,3654,3663,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:32.5,73.2,24,0.92,22.08,0,73.19,73.19,21,0,28.6,0,75,0,0,0,3670,12,3649,3,3659,21,1,21,1,21,3663,3655,3649,3669,3664,3651,3655,3664,3669,3655,3655,3670,3666,3655,3651,3666,3670,3651,3655,3664,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
57:33.5,73.21,24,0.92,22.08,0,73.2,73.2,21,0,28.7,0,75,0,0,0,3670,12,3649,3,3660,21,1,21,1,21,3663,3655,3649,3669,3666,3651,3657,3664,3669,3655,3657,3670,3666,3657,3652,3666,3670,3651,3655,3664,210,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
