DateTime(yyyy-mm-dd hh:mm:ss.000),Volt,Current,,,State,Vin,Vout,Vdiff,Tdiff,SOC,SOH,SOP,FCC,RC,Cycle,Vmax,VmaxNo,Vmin,VminNo,Vavg,Tmax,TmaxNo,Tmin,TminNo,Tavg,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Temp1,Temp2,Temp3,Temp4,TempFET,CB0,CB1,CB2,CB3,Fault0,Fault1,BmsSt0,BmsSt1,BmsSt2,BmsSt3,Ver,SerialNo,Manufacture
58:51.7,71.8,0.15,0.8,0.12,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,5,3588,11,3590,22,1,22,1,22,3591,3591,3591,3591,3592,3592,3592,3591,3591,3591,3588,3589,3589,3589,3589,3589,3589,3589,3589,3589,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
58:52.7,71.8,0.15,0.8,0.12,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,4,3588,11,3589,22,1,22,1,22,3591,3591,3589,3592,3591,3592,3592,3592,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
58:53.7,71.8,0.14,0.8,0.112,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,4,3588,11,3590,22,1,22,1,22,3591,3591,3591,3592,3591,3592,3592,3592,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
58:54.7,71.8,0.14,0.8,0.112,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,4,3588,17,3590,22,1,22,1,22,3591,3591,3591,3592,3592,3592,3592,3592,3592,3591,3589,3589,3589,3589,3589,3589,3588,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
58:55.7,71.8,0.15,0.8,0.12,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,5,3588,20,3590,22,1,22,1,22,3591,3591,3591,3591,3592,3592,3591,3592,3591,3591,3589,3589,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
58:56.7,71.8,0.15,0.8,0.12,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,7,3588,11,3589,22,1,22,1,22,3591,3591,3591,3591,3591,3591,3592,3592,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
58:57.7,71.8,0.16,0.8,0.128,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,6,3588,12,3590,22,1,22,1,22,3591,3591,3591,3591,3591,3592,3592,3592,3591,3591,3589,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
58:58.7,71.8,0.16,0.8,0.128,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,4,3588,11,3590,22,1,22,1,22,3591,3591,3591,3592,3591,3592,3591,3592,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
58:59.7,71.8,0.16,0.8,0.128,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,4,3588,11,3590,22,1,22,1,22,3591,3591,3591,3592,3591,3592,3592,3591,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:00.7,71.8,0.16,0.8,0.128,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,4,3588,11,3590,22,1,22,1,22,3591,3591,3591,3592,3591,3592,3592,3591,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:01.7,71.8,0.16,0.8,0.128,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,6,3588,12,3589,22,1,22,1,22,3589,3591,3591,3591,3591,3592,3592,3591,3591,3591,3589,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:02.7,71.8,0.16,0.8,0.128,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,6,3588,12,3589,22,1,22,1,22,3591,3591,3589,3591,3591,3592,3592,3591,3592,3591,3589,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:03.7,71.8,0.16,0.8,0.128,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,6,3588,11,3589,22,1,22,1,22,3591,3591,3589,3591,3591,3592,3592,3591,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:04.7,71.8,0.16,0.8,0.128,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,4,3588,12,3590,22,1,22,1,22,3591,3591,3591,3592,3591,3592,3591,3592,3591,3591,3589,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:05.7,71.8,0.16,0.8,0.128,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,6,3588,12,3590,22,1,22,1,22,3591,3591,3591,3591,3591,3592,3592,3592,3591,3591,3589,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:06.7,71.8,0.16,0.8,0.128,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,6,3588,11,3589,22,1,22,1,22,3591,3591,3591,3591,3591,3592,3592,3591,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:07.7,71.8,0.16,0.8,0.128,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,4,3588,11,3590,22,1,22,1,22,3591,3591,3591,3592,3591,3592,3592,3592,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:08.7,71.8,0.17,0.8,0.136,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,4,3588,11,3590,22,1,22,1,22,3591,3591,3591,3592,3592,3592,3592,3591,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:09.7,71.8,0.17,0.8,0.136,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,6,3588,11,3590,22,1,22,1,22,3591,3591,3591,3591,3591,3592,3592,3592,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:10.7,71.8,0.17,0.8,0.136,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,5,3588,12,3590,22,1,22,1,22,3591,3591,3591,3591,3592,3592,3591,3591,3591,3591,3589,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:11.7,71.8,0.17,0.8,0.136,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,4,3588,11,3589,22,1,22,1,22,3589,3591,3591,3592,3591,3592,3592,3591,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:12.7,71.8,0.16,0.8,0.128,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,7,3588,11,3589,22,1,22,1,22,3591,3591,3591,3591,3591,3591,3592,3591,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:13.7,71.8,0.16,0.8,0.128,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,7,3588,11,3589,22,1,22,1,22,3589,3591,3591,3591,3591,3591,3592,3591,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:14.7,71.8,0.16,0.8,0.128,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,4,3588,12,3590,22,1,22,1,22,3591,3591,3591,3592,3591,3592,3592,3592,3591,3591,3589,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:15.7,71.8,0.16,0.8,0.128,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,6,3588,11,3590,22,1,22,1,22,3591,3591,3591,3591,3591,3592,3592,3592,3592,3591,3588,3589,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:16.7,71.8,0.17,0.8,0.136,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,5,3588,11,3590,22,1,22,1,22,3591,3591,3591,3591,3592,3591,3592,3592,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:17.7,71.8,0.17,0.8,0.136,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,4,3588,12,3589,22,1,22,1,22,3589,3591,3591,3592,3591,3592,3592,3591,3591,3591,3589,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:18.7,71.8,0.17,0.8,0.136,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,6,3588,11,3589,22,1,22,1,22,3591,3591,3591,3591,3591,3592,3592,3591,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:19.7,71.8,0.17,0.8,0.136,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,4,3588,12,3590,22,1,22,1,22,3591,3591,3591,3592,3591,3591,3592,3591,3591,3591,3589,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:20.7,71.8,0.17,0.8,0.136,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,4,3588,12,3589,22,1,22,1,22,3589,3591,3591,3592,3591,3592,3592,3591,3591,3591,3589,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:21.7,71.8,0.17,0.8,0.136,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,5,3588,11,3589,22,1,22,1,22,3589,3591,3591,3591,3592,3592,3592,3591,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:22.7,71.8,0.17,0.8,0.136,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,4,3588,11,3590,22,1,22,1,22,3591,3591,3591,3592,3592,3592,3592,3591,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:23.7,71.8,0.17,0.8,0.136,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,4,3588,11,3590,22,1,22,1,22,3591,3591,3591,3592,3591,3592,3592,3591,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:24.7,71.8,0.17,0.8,0.136,0,71.8,71.8,4,0,29.6,0,75,0,0,0,3592,6,3588,12,3590,22,1,22,1,22,3591,3591,3591,3591,3591,3592,3591,3592,3591,3591,3589,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:25.7,71.8,0.17,0.8,0.136,0,71.79,71.79,3,0,29.6,0,75,0,0,0,3591,1,3588,11,3589,22,1,22,1,22,3591,3591,3591,3591,3591,3591,3591,3591,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:26.7,71.8,0.18,0.8,0.144,0,71.79,71.79,4,0,29.6,0,75,0,0,0,3592,4,3588,11,3589,22,1,22,1,22,3589,3591,3591,3592,3592,3591,3592,3592,3591,3591,3588,3588,3589,3589,3589,3589,3589,3589,3589,3588,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:27.7,71.54,-3.35,0.8,-2.68,0,71.53,71.53,7,0,29.5,0,75,0,0,0,3580,6,3573,12,3576,22,1,22,1,22,3577,3579,3579,3576,3577,3580,3580,3577,3576,3579,3576,3573,3574,3577,3579,3574,3574,3579,3577,3574,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:28.7,71.53,-5.97,0.8,-4.776,0,71.52,71.52,7,0,29.5,0,75,0,0,0,3580,6,3573,12,3576,22,1,22,1,22,3576,3579,3579,3576,3577,3580,3579,3577,3576,3577,3576,3573,3574,3576,3577,3574,3573,3577,3576,3573,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:29.7,71.53,-5.97,0.8,-4.776,0,71.52,71.52,7,0,29.5,0,75,0,0,0,3580,6,3573,12,3576,22,1,22,1,22,3577,3579,3579,3576,3576,3580,3579,3576,3576,3579,3576,3573,3574,3577,3577,3574,3573,3577,3576,3574,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:30.7,71.52,-5.98,0.8,-4.784,0,71.52,71.52,7,0,29.5,0,75,0,0,0,3580,6,3573,12,3576,22,1,22,1,22,3576,3577,3579,3576,3577,3580,3579,3576,3576,3577,3576,3573,3574,3576,3577,3574,3573,3577,3576,3573,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:31.7,71.51,-5.98,0.8,-4.784,0,71.51,71.51,8,0,29.5,0,75,0,0,0,3579,6,3571,12,3575,22,1,22,1,22,3576,3577,3577,3576,3576,3579,3579,3576,3574,3577,3576,3571,3573,3576,3576,3574,3573,3576,3576,3573,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:32.7,71.51,-5.98,0.8,-4.784,0,71.51,71.51,8,0,29.5,0,75,0,0,0,3579,3,3571,12,3575,22,1,22,1,22,3576,3577,3579,3576,3576,3579,3577,3576,3574,3577,3574,3571,3574,3576,3577,3573,3573,3576,3576,3573,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:33.7,71.5,-5.98,0.8,-4.784,0,71.5,71.5,8,0,29.5,0,75,0,0,0,3579,6,3571,12,3575,22,1,22,1,22,3576,3577,3577,3574,3576,3579,3579,3576,3574,3577,3574,3571,3573,3576,3576,3573,3571,3576,3576,3573,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:34.7,71.5,-5.98,0.8,-4.784,0,71.49,71.49,8,0,29.5,0,75,0,0,0,3579,6,3571,12,3574,22,1,22,1,22,3574,3577,3577,3574,3576,3579,3577,3574,3574,3577,3574,3571,3573,3574,3576,3573,3573,3576,3576,3573,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:35.7,71.5,-5.98,0.8,-4.784,0,71.49,71.49,8,0,29.5,0,75,0,0,0,3579,6,3571,12,3574,22,1,22,1,22,3574,3577,3577,3574,3576,3579,3577,3576,3574,3576,3574,3571,3573,3576,3576,3573,3571,3576,3574,3573,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:36.7,71.49,-5.98,0.8,-4.784,0,71.49,71.49,8,0,29.5,0,75,0,0,0,3579,6,3571,12,3574,22,1,22,1,22,3576,3576,3577,3574,3574,3579,3577,3574,3573,3577,3574,3571,3573,3574,3576,3573,3571,3576,3574,3573,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:37.7,71.49,-5.98,0.8,-4.784,0,71.48,71.48,6,0,29.5,0,75,0,0,0,3577,3,3571,12,3574,22,1,22,1,22,3574,3576,3577,3574,3574,3577,3577,3574,3573,3576,3574,3571,3573,3574,3576,3573,3571,3576,3574,3571,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:38.7,71.49,-5.98,0.8,-4.784,0,71.48,71.48,9,0,29.5,0,75,0,0,0,3579,6,3570,12,3574,22,1,22,1,22,3574,3576,3577,3573,3574,3579,3577,3574,3573,3576,3574,3570,3573,3574,3576,3573,3571,3576,3574,3571,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:39.7,71.48,-5.98,0.8,-4.784,0,71.47,71.47,9,0,29.5,0,75,0,0,0,3579,6,3570,12,3573,22,1,22,1,22,3574,3576,3577,3573,3574,3579,3577,3574,3573,3576,3574,3570,3571,3574,3574,3571,3571,3574,3574,3571,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:40.7,71.48,-5.98,0.8,-4.784,0,71.47,71.47,7,0,29.5,0,75,0,0,0,3577,2,3570,12,3573,22,1,22,1,22,3574,3577,3577,3573,3574,3577,3576,3574,3573,3576,3574,3570,3571,3574,3576,3571,3571,3576,3574,3571,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:41.7,71.48,-5.99,0.8,-4.792,0,71.47,71.47,6,0,29.5,0,75,0,0,0,3577,3,3571,12,3573,22,1,22,1,22,3574,3576,3577,3574,3574,3577,3576,3574,3573,3576,3573,3571,3571,3574,3576,3573,3571,3574,3574,3571,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:42.7,71.48,-5.99,0.8,-4.792,0,71.47,71.47,7,0,29.5,0,75,0,0,0,3577,3,3570,12,3573,22,1,22,1,22,3574,3576,3577,3573,3574,3577,3576,3574,3573,3576,3573,3570,3571,3574,3574,3573,3571,3574,3574,3571,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:43.7,71.47,-5.98,0.8,-4.784,0,71.47,71.47,7,0,29.5,0,75,0,0,0,3577,6,3570,12,3573,22,1,22,1,22,3574,3576,3576,3573,3574,3577,3577,3574,3573,3576,3573,3570,3571,3574,3574,3571,3570,3574,3573,3571,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:44.7,71.47,-5.98,0.8,-4.784,0,71.46,71.46,7,0,29.5,0,75,0,0,0,3577,6,3570,12,3573,22,1,22,1,22,3573,3576,3576,3573,3574,3577,3577,3573,3573,3576,3573,3570,3571,3573,3574,3571,3570,3574,3573,3571,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:45.7,71.47,-5.98,0.8,-4.784,0,71.46,71.46,7,0,29.5,0,75,0,0,0,3577,6,3570,12,3573,22,1,22,1,22,3573,3576,3576,3573,3574,3577,3576,3574,3573,3576,3573,3570,3571,3573,3574,3571,3570,3574,3574,3571,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:46.7,71.47,-5.98,0.8,-4.784,0,71.46,71.46,7,0,29.5,0,75,0,0,0,3577,6,3570,12,3573,22,1,22,1,22,3573,3576,3576,3573,3574,3577,3576,3573,3571,3576,3573,3570,3571,3574,3574,3571,3570,3574,3573,3571,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:47.7,71.46,-5.98,0.8,-4.784,0,71.46,71.46,7,0,29.5,0,75,0,0,0,3577,6,3570,12,3573,22,1,22,1,22,3573,3576,3576,3573,3573,3577,3576,3573,3571,3574,3573,3570,3571,3573,3574,3571,3570,3574,3573,3571,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:48.7,71.46,-5.98,0.8,-4.784,0,71.46,71.46,6,0,29.5,0,75,0,0,0,3576,2,3570,12,3573,22,1,22,1,22,3573,3576,3576,3573,3573,3576,3576,3573,3571,3574,3573,3570,3571,3573,3574,3571,3570,3574,3573,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:49.7,71.46,-5.98,0.8,-4.784,0,71.45,71.45,7,0,29.5,0,75,0,0,0,3577,6,3570,12,3572,22,1,22,1,22,3571,3574,3576,3571,3574,3577,3576,3573,3573,3574,3573,3570,3571,3573,3573,3571,3570,3574,3573,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:50.7,71.46,-5.98,0.8,-4.784,0,71.45,71.45,7,0,29.4,0,75,0,0,0,3577,6,3570,12,3572,22,1,22,1,22,3573,3574,3576,3573,3573,3577,3576,3573,3571,3574,3571,3570,3571,3573,3574,3571,3570,3573,3573,3571,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:51.7,71.45,-5.97,0.8,-4.776,0,71.45,71.45,9,0,29.4,0,75,0,0,0,3577,6,3568,12,3572,22,1,22,1,22,3573,3576,3576,3571,3573,3577,3576,3573,3571,3574,3573,3568,3571,3573,3573,3570,3570,3573,3571,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:52.7,71.45,-5.97,0.8,-4.776,0,71.44,71.44,8,0,29.4,0,75,0,0,0,3576,2,3568,12,3572,22,1,22,1,22,3571,3576,3576,3571,3573,3576,3576,3573,3571,3574,3571,3568,3570,3573,3573,3570,3570,3573,3573,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:53.7,71.45,-5.98,0.8,-4.784,0,71.44,71.44,8,0,29.4,0,75,0,0,0,3576,3,3568,12,3572,22,1,22,1,22,3571,3574,3576,3573,3573,3576,3574,3573,3571,3574,3571,3568,3570,3573,3574,3570,3570,3574,3573,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:54.7,71.45,-5.98,0.8,-4.784,0,71.44,71.44,8,0,29.4,0,75,0,0,0,3576,3,3568,12,3572,22,1,22,1,22,3573,3574,3576,3571,3573,3576,3574,3573,3571,3574,3571,3568,3571,3573,3574,3570,3570,3573,3573,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:55.7,71.44,-5.98,0.8,-4.784,0,71.44,71.44,8,0,29.4,0,75,0,0,0,3576,6,3568,12,3572,22,1,22,1,22,3571,3574,3574,3571,3573,3576,3576,3573,3571,3574,3571,3568,3570,3573,3573,3570,3570,3573,3573,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:56.7,71.44,-5.97,0.8,-4.776,0,71.44,71.44,8,0,29.4,0,75,0,0,0,3576,6,3568,12,3572,22,1,22,1,22,3573,3574,3574,3571,3573,3576,3576,3573,3571,3573,3571,3568,3570,3573,3573,3570,3568,3573,3571,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:57.7,71.43,-5.98,0.8,-4.784,0,71.43,71.43,8,0,29.4,0,75,0,0,0,3576,6,3568,12,3571,22,1,22,1,22,3571,3574,3574,3571,3573,3576,3574,3571,3571,3574,3571,3568,3570,3571,3573,3570,3568,3573,3571,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:58.7,71.44,-5.97,0.8,-4.776,0,71.43,71.43,8,0,29.4,0,75,0,0,0,3576,6,3568,12,3571,22,1,22,1,22,3571,3574,3574,3571,3573,3576,3574,3571,3571,3573,3571,3568,3570,3571,3573,3570,3568,3573,3573,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
59:59.7,71.43,-5.97,0.8,-4.776,0,71.43,71.43,8,0,29.4,0,75,0,0,0,3576,6,3568,12,3571,22,1,22,1,22,3571,3574,3574,3571,3573,3576,3574,3571,3571,3573,3571,3568,3570,3571,3573,3570,3568,3573,3571,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
00:00.7,71.44,-5.97,0.8,-4.776,0,71.43,71.43,8,0,29.4,0,75,0,0,0,3576,6,3568,12,3571,22,1,22,1,22,3571,3574,3574,3571,3573,3576,3574,3573,3571,3573,3571,3568,3570,3573,3573,3570,3568,3573,3573,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
00:01.7,71.43,-5.97,0.8,-4.776,0,71.43,71.43,8,0,29.4,0,75,0,0,0,3576,6,3568,12,3571,22,1,22,1,22,3571,3574,3574,3571,3571,3576,3574,3571,3570,3574,3571,3568,3570,3571,3573,3570,3568,3573,3571,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
00:02.7,71.43,-5.96,0.8,-4.768,0,71.43,71.43,8,0,29.4,0,75,0,0,0,3576,6,3568,12,3571,22,1,22,1,22,3571,3574,3574,3571,3573,3576,3574,3571,3570,3573,3571,3568,3570,3571,3573,3570,3568,3573,3571,3570,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
00:03.7,71.43,-5.96,0.8,-4.768,0,71.42,71.42,6,0,29.4,0,75,0,0,0,3574,2,3568,12,3571,22,1,22,1,22,3571,3574,3574,3571,3571,3574,3574,3571,3571,3573,3571,3568,3570,3571,3573,3570,3568,3573,3571,3568,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
00:04.7,71.42,-5.96,0.8,-4.768,0,71.42,71.42,6,0,29.4,0,75,0,0,0,3574,3,3568,12,3571,22,1,22,1,22,3571,3573,3574,3571,3571,3574,3573,3571,3570,3573,3571,3568,3570,3571,3573,3570,3568,3573,3571,3568,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
00:05.7,71.43,-5.96,0.8,-4.768,0,71.42,71.42,7,0,29.4,0,75,0,0,0,3574,3,3567,12,3571,22,1,22,1,22,3571,3573,3574,3571,3573,3574,3574,3571,3570,3573,3570,3567,3570,3571,3573,3570,3568,3573,3571,3568,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
00:06.7,71.43,-5.96,0.8,-4.768,0,71.42,71.42,6,0,29.4,0,75,0,0,0,3574,2,3568,12,3571,22,1,22,1,22,3571,3574,3574,3571,3573,3574,3574,3571,3570,3573,3571,3568,3570,3571,3573,3570,3568,3573,3571,3568,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
00:07.7,71.42,-5.96,0.8,-4.768,0,71.42,71.42,9,0,29.4,0,75,0,0,0,3576,6,3567,12,3571,22,1,22,1,22,3571,3573,3574,3570,3571,3576,3573,3571,3570,3573,3570,3567,3570,3571,3571,3570,3568,3573,3571,3568,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
00:08.7,71.42,-5.95,0.8,-4.76,0,71.41,71.41,7,0,29.4,0,75,0,0,0,3574,3,3567,12,3570,22,1,22,1,22,3571,3573,3574,3570,3571,3574,3574,3571,3570,3573,3571,3567,3570,3571,3571,3570,3568,3571,3571,3568,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
