DateTime(yyyy-mm-dd hh:mm:ss.000),Volt,Current,,,State,Vin,Vout,Vdiff,Tdiff,SOC,SOH,SOP,FCC,RC,Cycle,Vmax,VmaxNo,Vmin,VminNo,Vavg,Tmax,TmaxNo,Tmin,TminNo,Tavg,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Temp1,Temp2,Temp3,Temp4,TempFET,CB0,CB1,CB2,CB3,Fault0,Fault1,BmsSt0,BmsSt1,BmsSt2,BmsSt3,Ver,SerialNo,Manufacture
09:40.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:41.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:42.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:43.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:44.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:45.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:46.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:47.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:48.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:49.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:50.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:51.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:52.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:53.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:54.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:55.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:56.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:57.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:58.3,71.86,0.43,0.85,0.3655,0,71.86,71.86,3,0,29,0,75,0,0,0,3595,5,3592,11,3593,22,1,22,1,22,3594,3594,3594,3594,3595,3595,3595,3594,3594,3594,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
09:59.3,71.3,-5.7,0.85,-4.845,0,71.29,71.29,6,1,28.4,0,75,0,0,0,3568,3,3562,12,3564,22,2,21,1,21,3565,3567,3568,3564,3565,3567,3568,3565,3564,3567,3564,3562,3564,3565,3565,3562,3562,3567,3565,3562,210,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
10:00.3,71.3,-5.7,0.85,-4.845,0,71.29,71.29,6,0,28.4,0,75,0,0,0,3568,3,3562,12,3564,22,2,22,1,22,3565,3567,3568,3565,3565,3567,3568,3565,3564,3568,3564,3562,3564,3565,3565,3562,3562,3567,3564,3562,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
