DateTime(yyyy-mm-dd hh:mm:ss.000),Volt,Current,,,State,Vin,Vout,Vdiff,Tdiff,SOC,SOH,SOP,FCC,RC,Cycle,Vmax,VmaxNo,Vmin,VminNo,Vavg,Tmax,TmaxNo,Tmin,TminNo,Tavg,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Temp1,Temp2,Temp3,Temp4,TempFET,CB0,CB1,CB2,CB3,Fault0,Fault1,BmsSt0,BmsSt1,BmsSt2,BmsSt3,Ver,SerialNo,Manufacture
10:47.7,71.44,0.1,0.7,0.07,0,71.43,71.43,4,0,26.9,0,75,0,0,0,3574,15,3570,1,3571,22,2,22,4,22,3570,3570,3570,3570,3571,3570,3571,3570,3570,3570,3573,3573,3573,3573,3574,3573,3574,3574,3574,3573,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
10:48.7,71.44,0.1,0.7,0.07,0,71.43,71.43,4,0,26.9,0,75,0,0,0,3574,15,3570,1,3571,22,2,22,4,22,3570,3570,3570,3570,3571,3570,3571,3571,3570,3571,3573,3573,3573,3573,3574,3573,3574,3573,3573,3573,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
10:49.7,72.61,23.06,0.7,16.142,0,72.61,72.61,24,0,26.9,0,75,0,0,0,3643,17,3619,3,3630,22,2,22,4,22,3631,3624,3619,3639,3636,3619,3624,3634,3639,3627,3627,3640,3637,3627,3624,3637,3643,3622,3628,3634,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
10:50.7,72.67,30.74,0.7,21.518,0,72.67,72.67,23,0,26.9,0,75,0,0,0,3645,17,3622,3,3633,22,2,22,4,22,3634,3627,3622,3642,3637,3622,3628,3637,3642,3630,3631,3643,3640,3630,3627,3640,3645,3625,3631,3637,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
10:51.7,72.7,30.74,0.7,21.518,0,72.7,72.7,22,0,26.9,0,75,0,0,0,3646,17,3624,3,3635,22,2,22,4,22,3636,3628,3624,3643,3639,3624,3630,3639,3643,3631,3633,3645,3642,3631,3627,3642,3646,3627,3633,3640,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
10:52.7,72.73,30.75,0.7,21.525,0,72.73,72.73,23,0,26.9,0,75,0,0,0,3648,12,3625,3,3636,22,2,22,4,22,3637,3630,3625,3645,3640,3625,3631,3639,3645,3633,3633,3648,3643,3633,3628,3643,3648,3628,3634,3642,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
10:53.7,72.76,30.76,0.7,21.532,0,72.75,72.75,22,1,27,0,75,0,0,0,3649,17,3627,3,3637,22,2,21,3,21,3639,3631,3627,3646,3642,3627,3633,3642,3646,3634,3636,3648,3643,3634,3630,3645,3649,3630,3634,3642,220,220,210,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
10:54.7,72.78,30.76,0.7,21.532,0,72.77,72.77,24,0,27,0,75,0,0,0,3651,17,3627,3,3638,22,2,22,3,22,3640,3633,3627,3646,3643,3627,3633,3642,3648,3634,3636,3649,3645,3636,3631,3645,3651,3631,3636,3643,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
10:55.7,72.8,30.76,0.7,21.532,1,72.8,72.8,24,0,27,0,75,0,0,0,3652,17,3628,3,3640,22,2,22,3,22,3642,3633,3628,3648,3645,3628,3634,3643,3648,3636,3637,3651,3646,3637,3633,3646,3652,3633,3637,3643,220,220,220,220,0,0,0,0,0,4,0,0,60,0,0,1,1,2023-10-12
10:56.7,72.82,30.76,0.7,21.532,1,72.81,72.81,22,0,27,0,75,0,0,0,3652,17,3630,3,3640,22,2,22,3,22,3642,3634,3630,3649,3645,3630,3634,3645,3649,3636,3637,3651,3648,3637,3633,3648,3652,3633,3639,3645,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
10:57.7,72.17,6.25,0.7,4.375,1,72.17,72.17,69,0,27,0,75,0,0,0,3652,12,3583,9,3608,22,2,22,3,22,3642,3636,3630,3649,3637,3588,3586,3585,3583,3585,3639,3652,3648,3591,3589,3588,3588,3586,3586,3586,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
10:58.7,71.62,6.25,0.7,4.375,1,71.62,71.62,4,0,27,0,75,0,0,0,3583,13,3579,1,3581,22,2,22,3,22,3579,3580,3579,3580,3580,3579,3580,3580,3580,3580,3582,3582,3583,3583,3583,3583,3583,3583,3583,3582,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
10:59.7,71.61,0.12,0.7,0.084,1,71.61,71.61,4,1,27,0,75,0,0,0,3583,15,3579,1,3580,22,2,21,4,21,3579,3579,3579,3579,3579,3579,3579,3580,3579,3580,3580,3580,3582,3582,3583,3582,3583,3582,3583,3582,220,220,220,210,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:00.7,71.6,0.1,0.7,0.07,1,71.6,71.6,5,0,27,0,75,0,0,0,3582,13,3577,1,3580,22,2,22,4,22,3577,3579,3579,3579,3579,3577,3579,3579,3579,3579,3580,3580,3582,3582,3582,3582,3582,3582,3582,3580,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:01.7,71.58,0.12,0.7,0.084,1,71.58,71.58,5,0,27,0,75,0,0,0,3582,15,3577,1,3579,22,2,22,4,22,3577,3577,3577,3577,3579,3577,3579,3579,3577,3579,3580,3579,3580,3580,3582,3580,3582,3582,3580,3580,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:02.7,71.58,0.12,0.7,0.084,1,71.58,71.58,5,0,27,0,75,0,0,0,3582,15,3577,1,3579,22,2,22,4,22,3577,3577,3577,3577,3579,3577,3579,3579,3577,3579,3579,3580,3580,3580,3582,3580,3582,3580,3580,3579,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:03.7,71.57,0.11,0.7,0.077,1,71.56,71.56,4,0,27,0,75,0,0,0,3580,13,3576,1,3578,22,2,22,4,22,3576,3577,3577,3577,3577,3577,3577,3577,3577,3579,3579,3579,3580,3580,3580,3580,3580,3580,3580,3579,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:04.7,71.56,0.11,0.7,0.077,1,71.56,71.56,4,0,27,0,75,0,0,0,3580,13,3576,1,3578,22,2,22,4,22,3576,3577,3576,3577,3577,3576,3577,3577,3577,3577,3579,3579,3580,3580,3580,3580,3580,3579,3580,3579,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:05.7,71.56,0.11,0.7,0.077,1,71.56,71.56,4,0,27,0,75,0,0,0,3580,13,3576,2,3578,22,2,22,4,22,3577,3576,3576,3576,3577,3576,3577,3577,3576,3577,3579,3579,3580,3579,3580,3580,3580,3580,3580,3579,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:06.7,71.56,0.11,0.7,0.077,1,71.55,71.55,4,0,27,0,75,0,0,0,3580,16,3576,1,3577,22,2,22,4,22,3576,3576,3576,3577,3577,3576,3577,3577,3576,3577,3579,3579,3579,3579,3579,3580,3580,3580,3579,3579,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:07.7,71.55,0.11,0.7,0.077,1,71.54,71.54,3,0,27,0,75,0,0,0,3579,11,3576,1,3577,22,2,22,4,22,3576,3576,3576,3576,3576,3576,3576,3576,3576,3577,3579,3577,3579,3579,3579,3579,3579,3579,3579,3579,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:08.7,71.55,0.11,0.7,0.077,1,71.55,71.55,4,0,27,0,75,0,0,0,3580,19,3576,1,3577,22,2,22,4,22,3576,3576,3576,3576,3576,3576,3577,3576,3576,3577,3579,3579,3579,3579,3579,3579,3579,3579,3580,3579,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:09.7,71.55,0.12,0.7,0.084,1,71.54,71.54,6,0,27,0,75,0,0,0,3580,15,3574,1,3577,22,2,22,4,22,3574,3576,3576,3576,3577,3576,3576,3576,3576,3576,3577,3579,3579,3577,3580,3579,3580,3579,3579,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:10.7,71.55,0.12,0.7,0.084,1,71.54,71.54,3,0,27,0,75,0,0,0,3579,13,3576,1,3577,22,2,22,4,22,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3577,3577,3579,3579,3579,3579,3579,3579,3579,3579,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:11.7,71.55,0.12,0.7,0.084,1,71.54,71.54,5,0,27,0,75,0,0,0,3579,11,3574,1,3577,22,2,22,4,22,3574,3576,3576,3576,3576,3576,3576,3576,3576,3576,3579,3577,3579,3579,3579,3579,3579,3579,3579,3579,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:12.7,71.54,0.12,0.7,0.084,1,71.54,71.54,5,0,27,0,75,0,0,0,3579,11,3574,1,3577,22,2,22,4,22,3574,3576,3574,3576,3576,3576,3576,3576,3576,3577,3579,3577,3579,3577,3579,3579,3579,3579,3579,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:13.7,71.54,0.12,0.7,0.084,1,71.53,71.53,5,0,27,0,75,0,0,0,3579,13,3574,1,3576,22,2,22,4,22,3574,3576,3574,3576,3576,3576,3576,3576,3574,3576,3577,3577,3579,3577,3579,3579,3579,3579,3579,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:14.7,71.53,0.12,0.7,0.084,1,71.53,71.53,5,0,27,0,75,0,0,0,3579,13,3574,1,3576,22,2,22,4,22,3574,3576,3576,3574,3576,3574,3576,3576,3574,3576,3577,3577,3579,3579,3579,3577,3579,3579,3579,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:15.7,71.53,0.12,0.7,0.084,1,71.52,71.52,5,0,27,0,75,0,0,0,3579,15,3574,3,3576,22,2,22,4,22,3576,3576,3574,3574,3576,3574,3576,3576,3574,3576,3577,3577,3577,3577,3579,3577,3579,3577,3579,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:16.7,71.53,0.13,0.7,0.091,1,71.53,71.53,5,0,27,0,75,0,0,0,3579,15,3574,1,3576,22,2,22,4,22,3574,3576,3574,3574,3576,3576,3576,3576,3574,3576,3577,3577,3577,3577,3579,3579,3579,3577,3579,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:17.7,71.53,0.13,0.7,0.091,1,71.53,71.53,5,0,27,0,75,0,0,0,3579,13,3574,1,3576,22,2,22,4,22,3574,3574,3574,3574,3576,3576,3576,3576,3576,3576,3577,3577,3579,3577,3579,3577,3579,3579,3579,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:18.7,71.52,0.13,0.7,0.091,1,71.52,71.52,5,0,27,0,75,0,0,0,3579,15,3574,1,3576,22,2,22,4,22,3574,3574,3574,3574,3576,3574,3576,3576,3574,3576,3577,3577,3577,3577,3579,3579,3579,3577,3577,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:19.7,71.52,0.11,0.7,0.077,1,71.51,71.51,5,0,27,0,75,0,0,0,3579,17,3574,1,3575,22,2,22,4,22,3574,3574,3574,3574,3576,3574,3574,3574,3574,3576,3577,3577,3577,3577,3577,3577,3579,3577,3577,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:20.7,71.52,0.13,0.7,0.091,1,71.51,71.51,5,0,27,0,75,0,0,0,3579,15,3574,1,3575,22,2,22,4,22,3574,3576,3574,3574,3574,3574,3574,3574,3574,3576,3577,3576,3577,3577,3579,3577,3579,3577,3579,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:21.7,71.51,0.13,0.7,0.091,1,71.51,71.51,3,1,27,0,75,0,0,0,3577,11,3574,1,3575,22,2,21,3,21,3574,3576,3574,3574,3574,3574,3574,3574,3574,3576,3577,3576,3577,3577,3577,3577,3577,3577,3577,3577,220,220,210,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
11:22.7,71.52,0.13,0.7,0.091,1,71.51,71.51,5,0,27,0,75,0,0,0,3579,17,3574,1,3575,22,2,22,3,22,3574,3574,3574,3574,3574,3574,3574,3574,3574,3576,3577,3576,3577,3577,3577,3577,3579,3577,3579,3577,220,220,220,220,0,0,0,0,0,4,0,0,20,0,0,1,1,2023-10-12
