DateTime(yyyy-mm-dd hh:mm:ss.000),Volt,Current,State,Vin,Vout,Vdiff,Tdiff,SOC,SOH,SOP,FCC,RC,Cycle,Vmax,VmaxNo,Vmin,VminNo,Vavg,Tmax,TmaxNo,Tmin,TminNo,Tavg,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Temp1,Temp2,Temp3,Temp4,TempFET,CB0,CB1,CB2,CB3,Fault0,Fault1,BmsSt0,BmsSt1,BmsSt2,BmsSt3,Ver,SerialNo,Manufacture
2023-10-17 10:55:17.127,71.46,-4.87,0,71.46,71.46,7,1.0,28.9,0,75.0,0.00,0.00,0,3577,6,3570,12,3573,23.0,2,22.0,3,22.0,3573,3574,3576,3573,3573,3577,3576,3574,3571,3576,3573,3570,3571,3573,3574,3571,3570,3574,3573,3571,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:18.126,71.46,-4.87,0,71.45,71.45,6,1.0,28.9,0,75.0,0.00,0.00,0,3576,6,3570,12,3572,23.0,2,22.0,3,22.0,3573,3574,3574,3573,3573,3576,3576,3573,3573,3574,3571,3570,3571,3573,3574,3571,3570,3574,3573,3570,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:19.126,71.46,-4.87,0,71.45,71.45,9,1.0,28.9,0,75.0,0.00,0.00,0,3577,6,3568,12,3572,23.0,2,22.0,3,22.0,3573,3574,3576,3573,3573,3577,3576,3573,3571,3574,3573,3568,3571,3573,3573,3571,3570,3573,3573,3570,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:20.126,71.42,-5.40,0,71.41,71.41,7,1.0,28.9,0,75.0,0.00,0.00,0,3574,3,3567,12,3570,23.0,2,22.0,3,22.0,3571,3573,3574,3570,3571,3574,3574,3570,3570,3573,3571,3567,3568,3571,3573,3568,3568,3571,3571,3568,230,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:21.126,71.31,-6.92,0,71.30,71.30,9,1.0,28.9,0,75.0,0.00,0.00,0,3570,6,3561,12,3565,23.0,2,22.0,3,22.0,3565,3568,3568,3564,3565,3570,3568,3565,3564,3568,3565,3561,3562,3567,3568,3562,3561,3567,3565,3562,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:22.126,71.22,-8.72,0,71.22,71.22,11,1.0,28.9,0,75.0,0.00,0.00,0,3567,6,3556,12,3561,23.0,2,22.0,3,22.0,3561,3564,3565,3559,3561,3567,3564,3559,3558,3564,3562,3556,3558,3562,3564,3558,3556,3564,3562,3558,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:23.126,71.21,-9.27,0,71.20,71.20,12,1.0,28.9,0,75.0,0.00,0.00,0,3567,6,3555,12,3560,23.0,2,22.0,3,22.0,3559,3564,3564,3558,3561,3567,3564,3559,3558,3562,3561,3555,3558,3561,3562,3558,3555,3562,3561,3558,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:24.126,71.15,-10.01,0,71.14,71.14,10,1.0,28.9,0,75.0,0.00,0.00,0,3562,3,3552,12,3557,23.0,2,22.0,3,22.0,3556,3561,3562,3555,3558,3562,3562,3556,3553,3561,3558,3552,3553,3559,3559,3555,3552,3561,3558,3553,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:25.126,71.14,-10.11,0,71.13,71.13,10,1.0,28.9,0,75.0,0.00,0.00,0,3562,6,3552,12,3556,23.0,2,22.0,3,22.0,3556,3561,3561,3555,3556,3562,3561,3556,3553,3559,3558,3552,3553,3558,3559,3553,3552,3559,3558,3553,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:26.126,71.12,-10.11,0,71.12,71.12,12,1.0,28.9,0,75.0,0.00,0.00,0,3562,6,3550,12,3556,23.0,2,22.0,3,22.0,3556,3559,3561,3553,3556,3562,3561,3555,3553,3559,3556,3550,3553,3558,3559,3553,3550,3559,3558,3553,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:27.126,71.12,-10.11,0,71.11,71.11,12,1.0,28.9,0,75.0,0.00,0.00,0,3562,6,3550,12,3555,23.0,2,22.0,3,22.0,3555,3559,3561,3553,3555,3562,3559,3555,3553,3559,3558,3550,3552,3558,3559,3553,3550,3559,3556,3553,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:28.126,71.03,-11.43,0,71.03,71.03,12,1.0,28.9,0,75.0,0.00,0.00,0,3558,6,3546,12,3551,23.0,2,22.0,3,22.0,3550,3555,3556,3549,3550,3558,3556,3550,3547,3555,3552,3546,3549,3553,3555,3549,3546,3555,3553,3549,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:29.127,70.89,-13.96,0,70.89,70.89,15,1.0,28.9,0,75.0,0.00,0.00,0,3552,6,3537,12,3544,23.0,2,22.0,3,22.0,3543,3549,3550,3540,3543,3552,3549,3543,3540,3549,3546,3537,3540,3547,3549,3540,3537,3550,3546,3541,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:30.126,70.74,-16.34,0,70.74,70.74,18,1.0,28.8,0,75.0,0.00,0.00,0,3546,6,3528,12,3537,23.0,2,22.0,3,22.0,3534,3543,3544,3532,3535,3546,3541,3534,3531,3541,3540,3528,3532,3540,3543,3532,3529,3543,3540,3532,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:31.126,70.69,-18.19,0,70.69,70.69,18,1.0,28.8,0,75.0,0.00,0.00,0,3544,6,3526,12,3534,23.0,2,22.0,3,22.0,3532,3540,3543,3529,3532,3544,3540,3532,3528,3538,3537,3526,3529,3537,3541,3529,3526,3541,3538,3531,230,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:32.126,70.57,-18.19,0,70.56,70.56,19,1.0,28.8,0,75.0,0.00,0.00,0,3538,6,3519,12,3528,23.0,2,22.0,3,22.0,3526,3534,3537,3520,3525,3538,3534,3525,3522,3534,3532,3519,3523,3532,3535,3523,3519,3535,3532,3523,230,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:33.126,70.53,-19.79,0,70.52,70.52,21,1.0,28.8,0,75.0,0.00,0.00,0,3537,6,3516,12,3526,23.0,2,22.0,3,22.0,3525,3532,3535,3519,3523,3537,3532,3523,3519,3531,3529,3516,3520,3529,3534,3522,3516,3534,3529,3520,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:34.126,70.49,-20.35,0,70.48,70.48,20,1.0,28.8,0,75.0,0.00,0.00,0,3534,6,3514,12,3524,23.0,2,22.0,3,22.0,3522,3529,3532,3517,3522,3534,3531,3520,3516,3529,3528,3514,3519,3528,3532,3519,3514,3532,3528,3519,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:35.126,70.46,-20.52,0,70.46,70.46,21,1.0,28.8,0,75.0,0.00,0.00,0,3534,6,3513,12,3523,23.0,2,22.0,3,22.0,3520,3529,3532,3516,3520,3534,3529,3520,3516,3528,3526,3513,3517,3526,3531,3519,3514,3531,3526,3517,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:36.126,70.45,-20.52,0,70.44,70.44,19,1.0,28.8,0,75.0,0.00,0.00,0,3532,6,3513,12,3522,23.0,2,22.0,3,22.0,3520,3528,3531,3514,3520,3532,3529,3519,3514,3528,3526,3513,3516,3526,3529,3517,3513,3529,3526,3517,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:37.126,70.44,-15.37,0,70.43,70.43,21,1.0,28.8,0,75.0,0.00,0.00,0,3532,6,3511,12,3521,23.0,2,22.0,3,22.0,3519,3528,3531,3514,3519,3532,3528,3519,3514,3526,3525,3511,3516,3525,3529,3517,3513,3529,3525,3517,220,230,230,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:38.127,71.50,0.06,0,71.49,71.49,4,1.0,28.8,0,75.0,0.00,0.00,0,3577,4,3573,11,3574,23.0,2,22.0,3,22.0,3576,3576,3576,3577,3576,3576,3577,3576,3576,3576,3573,3573,3574,3574,3574,3574,3574,3573,3573,3573,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:39.126,71.51,0.06,0,71.51,71.51,5,1.0,28.8,0,75.0,0.00,0.00,0,3579,6,3574,11,3575,23.0,2,22.0,3,22.0,3576,3577,3576,3577,3577,3579,3577,3577,3577,3577,3574,3574,3574,3574,3574,3574,3574,3576,3576,3574,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:40.126,71.54,0.06,0,71.53,71.53,5,1.0,28.8,0,75.0,0.00,0.00,0,3579,4,3574,20,3576,23.0,2,22.0,3,22.0,3577,3577,3577,3579,3577,3579,3579,3579,3579,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3574,220,230,230,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:41.126,71.55,0.07,0,71.54,71.54,3,1.0,28.8,0,75.0,0.00,0.00,0,3579,2,3576,11,3577,23.0,2,22.0,3,22.0,3577,3579,3579,3579,3579,3579,3579,3579,3579,3577,3576,3576,3576,3577,3576,3577,3577,3576,3576,3576,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:42.126,71.56,0.07,0,71.55,71.55,4,1.0,28.8,0,75.0,0.00,0.00,0,3580,4,3576,11,3577,23.0,2,22.0,3,22.0,3579,3579,3579,3580,3579,3579,3580,3579,3579,3579,3576,3576,3577,3577,3576,3577,3577,3576,3576,3576,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:43.126,71.56,0.07,0,71.56,71.56,4,1.0,28.8,0,75.0,0.00,0.00,0,3580,4,3576,11,3578,23.0,2,22.0,3,22.0,3579,3579,3579,3580,3579,3580,3580,3579,3579,3579,3576,3576,3577,3577,3577,3577,3577,3577,3577,3577,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:44.126,71.57,0.54,0,71.56,71.56,3,1.0,28.8,0,75.0,0.00,0.00,0,3580,1,3577,11,3578,23.0,2,22.0,3,22.0,3580,3579,3579,3580,3580,3580,3580,3579,3579,3580,3577,3577,3577,3577,3577,3577,3577,3577,3577,3577,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:45.127,71.63,1.10,0,71.62,71.62,4,1.0,28.8,0,75.0,0.00,0.00,0,3583,4,3579,11,3581,23.0,2,22.0,3,22.0,3582,3582,3582,3583,3583,3583,3582,3583,3583,3582,3579,3580,3580,3580,3580,3580,3582,3580,3580,3580,230,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:46.126,71.64,1.10,0,71.63,71.63,5,1.0,28.8,0,75.0,0.00,0.00,0,3585,4,3580,11,3581,23.0,2,22.0,3,22.0,3583,3583,3582,3585,3583,3583,3583,3583,3583,3583,3580,3582,3582,3580,3580,3582,3582,3580,3580,3580,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:47.126,71.64,1.10,0,71.63,71.63,5,1.0,28.8,0,75.0,0.00,0.00,0,3585,4,3580,11,3581,23.0,2,22.0,3,22.0,3583,3582,3582,3585,3583,3583,3583,3583,3583,3583,3580,3580,3582,3582,3580,3582,3582,3580,3580,3580,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:48.126,71.70,1.36,0,71.69,71.69,6,1.0,28.8,0,75.0,0.00,0.00,0,3588,4,3582,11,3584,23.0,2,22.0,3,22.0,3586,3586,3585,3588,3586,3585,3586,3588,3586,3585,3582,3585,3585,3583,3583,3585,3585,3582,3583,3583,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:49.126,71.82,3.70,0,71.81,71.81,7,1.0,28.8,0,75.0,0.00,0.00,0,3595,4,3588,11,3590,23.0,2,22.0,3,22.0,3592,3591,3591,3595,3594,3591,3592,3592,3594,3589,3588,3591,3591,3589,3588,3591,3591,3588,3589,3591,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:50.126,71.88,4.83,0,71.88,71.88,7,1.0,28.8,0,75.0,0.00,0.00,0,3598,4,3591,11,3594,23.0,2,22.0,3,22.0,3595,3594,3592,3598,3597,3594,3594,3597,3598,3594,3591,3594,3594,3592,3591,3594,3595,3591,3592,3594,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:51.126,71.89,5.22,0,71.89,71.89,7,1.0,28.8,0,75.0,0.00,0.00,0,3598,4,3591,18,3594,23.0,2,22.0,3,22.0,3597,3595,3592,3598,3597,3595,3595,3597,3598,3595,3592,3595,3594,3592,3592,3594,3595,3591,3592,3594,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:52.126,71.90,5.22,0,71.89,71.89,6,1.0,28.8,0,75.0,0.00,0.00,0,3598,4,3592,11,3594,23.0,2,22.0,3,22.0,3597,3595,3594,3598,3598,3594,3595,3597,3598,3595,3592,3595,3595,3594,3592,3595,3595,3592,3594,3594,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:53.126,71.91,5.22,0,71.90,71.90,6,1.0,28.8,0,75.0,0.00,0.00,0,3598,4,3592,11,3595,23.0,2,22.0,3,22.0,3597,3595,3594,3598,3598,3595,3597,3598,3598,3595,3592,3595,3597,3594,3592,3595,3597,3592,3592,3594,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:54.126,71.98,5.43,0,71.97,71.97,9,1.0,28.8,0,75.0,0.00,0.00,0,3604,9,3595,11,3598,23.0,2,22.0,3,22.0,3600,3598,3597,3603,3601,3597,3600,3601,3604,3600,3595,3600,3600,3595,3595,3600,3601,3595,3597,3600,230,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:55.126,72.13,8.36,0,72.12,72.12,11,1.0,28.8,0,75.0,0.00,0.00,0,3612,4,3601,18,3606,23.0,2,22.0,3,22.0,3609,3606,3603,3612,3609,3604,3606,3610,3610,3606,3603,3609,3607,3604,3603,3607,3609,3601,3603,3606,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:56.126,72.25,11.23,0,72.25,72.25,12,1.0,28.8,0,75.0,0.00,0.00,0,3619,4,3607,15,3612,23.0,2,22.0,3,22.0,3615,3610,3609,3619,3616,3610,3612,3616,3618,3612,3609,3616,3615,3609,3607,3615,3616,3607,3609,3613,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:57.126,72.16,10.08,0,72.16,72.16,12,1.0,28.8,0,75.0,0.00,0.00,0,3615,4,3603,15,3608,23.0,2,22.0,3,22.0,3610,3607,3604,3615,3612,3607,3607,3612,3613,3607,3604,3610,3610,3604,3603,3609,3612,3604,3606,3607,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:58.127,72.17,9.73,0,72.17,72.17,11,1.0,28.8,0,75.0,0.00,0.00,0,3615,4,3604,11,3608,23.0,2,22.0,3,22.0,3610,3607,3606,3615,3612,3607,3609,3610,3615,3607,3604,3610,3610,3606,3604,3610,3612,3604,3606,3609,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:55:59.126,72.24,10.39,0,72.23,72.23,12,1.0,28.8,0,75.0,0.00,0.00,0,3618,4,3606,15,3611,23.0,2,22.0,3,22.0,3615,3610,3609,3618,3616,3610,3610,3615,3618,3610,3607,3615,3613,3609,3606,3613,3615,3607,3609,3612,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:00.126,72.25,10.39,0,72.24,72.24,12,1.0,28.8,0,75.0,0.00,0.00,0,3619,4,3607,15,3612,23.0,2,22.0,3,22.0,3613,3612,3609,3619,3616,3609,3612,3616,3618,3612,3609,3615,3613,3609,3607,3613,3616,3607,3609,3613,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:01.126,72.26,10.39,0,72.25,72.25,12,1.0,28.8,0,75.0,0.00,0.00,0,3619,4,3607,15,3612,23.0,2,22.0,3,22.0,3615,3612,3610,3619,3616,3610,3612,3616,3619,3612,3609,3616,3615,3609,3607,3613,3616,3607,3609,3613,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:02.126,72.27,10.39,0,72.26,72.26,10,1.0,28.8,0,75.0,0.00,0.00,0,3619,4,3609,11,3613,23.0,2,22.0,3,22.0,3615,3612,3610,3619,3618,3610,3613,3616,3619,3612,3609,3616,3615,3610,3609,3615,3616,3609,3610,3613,230,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:03.126,72.38,12.37,0,72.37,72.37,12,1.0,28.8,0,75.0,0.00,0.00,0,3625,4,3613,15,3618,23.0,2,22.0,3,22.0,3622,3618,3615,3625,3622,3616,3618,3624,3625,3618,3615,3622,3621,3615,3613,3621,3622,3613,3615,3619,230,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:04.126,72.55,15.22,0,72.55,72.55,17,1.0,28.9,0,75.0,0.00,0.00,0,3636,4,3619,18,3627,23.0,2,22.0,3,22.0,3630,3625,3622,3636,3633,3624,3625,3633,3636,3625,3622,3633,3630,3622,3621,3630,3634,3619,3624,3628,230,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:05.126,72.57,15.55,0,72.57,72.57,16,1.0,28.9,0,75.0,0.00,0.00,0,3637,4,3621,15,3628,23.0,2,22.0,3,22.0,3631,3625,3624,3637,3633,3624,3627,3634,3636,3627,3624,3633,3631,3624,3621,3631,3634,3621,3624,3630,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:06.126,72.58,15.56,0,72.58,72.58,16,1.0,28.9,0,75.0,0.00,0.00,0,3637,4,3621,18,3629,23.0,2,22.0,3,22.0,3633,3627,3624,3637,3634,3625,3627,3634,3637,3627,3624,3634,3631,3625,3622,3631,3636,3621,3625,3630,230,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:07.126,72.60,15.56,0,72.59,72.59,17,1.0,28.9,0,75.0,0.00,0.00,0,3639,9,3622,15,3629,23.0,2,22.0,3,22.0,3633,3627,3624,3637,3634,3625,3628,3636,3639,3627,3624,3636,3633,3625,3622,3633,3636,3622,3625,3630,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:08.126,72.61,15.56,0,72.61,72.61,17,1.0,28.9,0,75.0,0.00,0.00,0,3639,4,3622,18,3630,23.0,2,22.0,3,22.0,3634,3628,3625,3639,3636,3625,3628,3636,3639,3628,3625,3636,3634,3627,3624,3633,3636,3622,3625,3631,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:09.127,72.31,11.12,0,72.30,72.30,11,1.0,28.9,0,75.0,0.00,0.00,0,3621,4,3610,15,3615,23.0,2,22.0,3,22.0,3618,3615,3612,3621,3618,3613,3615,3618,3621,3615,3612,3618,3616,3612,3610,3616,3618,3610,3612,3615,220,230,230,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:10.126,72.04,5.12,0,72.03,72.03,6,1.0,28.9,0,75.0,0.00,0.00,0,3604,1,3598,15,3601,23.0,2,22.0,3,22.0,3604,3603,3601,3604,3604,3603,3603,3604,3604,3603,3600,3601,3601,3600,3598,3601,3603,3598,3600,3601,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:11.126,71.92,2.53,0,71.92,71.92,4,1.0,28.9,0,75.0,0.00,0.00,0,3598,1,3594,11,3596,23.0,2,22.0,3,22.0,3598,3597,3595,3598,3598,3597,3598,3598,3598,3597,3594,3595,3597,3595,3594,3597,3595,3594,3594,3595,220,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:12.126,71.87,1.27,0,71.86,71.86,4,1.0,28.9,0,75.0,0.00,0.00,0,3595,4,3591,11,3593,23.0,2,22.0,3,22.0,3594,3594,3594,3595,3595,3595,3595,3595,3595,3594,3591,3592,3592,3592,3592,3592,3592,3592,3592,3592,230,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
2023-10-17 10:56:13.126,71.86,1.27,0,71.85,71.85,4,1.0,28.9,0,75.0,0.00,0.00,0,3595,4,3591,11,3592,23.0,2,22.0,3,22.0,3594,3592,3592,3595,3595,3594,3595,3595,3595,3594,3591,3592,3592,3592,3592,3592,3592,3591,3591,3591,230,230,220,230,0,00,00,00,00,00,00,00,60,00,00,1,1,2023-10-12
